<<<<<<< HEAD
,index,detail_id,order_id,dishes_id,dishes_name,itemis_add,counts,amounts,place_order_time,add_inprice,picture_file,emp_id,order_day,sales,weekday
9489,3063,3079,1060,609946,谷稻小庄 ,0,1.0,38.0,2016-08-28 21:48:00,0,caipu/404002.jpg,1011,28,38.0,六
9490,3064,3080,1060,609944,水煮鱼,0,1.0,65.0,2016-08-28 21:48:00,0,caipu/103005.jpg,1011,28,65.0,六
9491,3065,3075,1060,609935,山药养生粥,0,1.0,19.0,2016-08-28 21:48:00,0,caipu/602001.jpg,1011,28,19.0,六
9492,3066,3078,1060,609987,蓝带啤酒罐装,0,4.0,9.0,2016-08-28 21:48:00,0,caipu/403002.jpg,1011,28,36.0,六
9493,3067,3081,1060,609950,大蒜苋菜,0,1.0,30.0,2016-08-28 21:49:00,0,caipu/303001.jpg,1011,28,30.0,六
9494,3068,3082,1060,609952,美妙绝伦之白莲花,0,1.0,29.0,2016-08-28 21:49:00,0,caipu/303003.jpg,1011,28,29.0,六
9495,3069,3084,1060,610044,木须豌豆,0,1.0,32.0,2016-08-28 21:49:00,0,caipu/305003.jpg,1011,28,32.0,六
9496,3070,3085,1060,610003,蒜香包,0,1.0,13.0,2016-08-28 21:49:00,0,caipu/503002.jpg,1011,28,13.0,六
9497,3071,5688,1275,610047,西瓜胡萝卜沙拉,0,1.0,26.0,2016-08-28 21:49:00,0,caipu/301001.jpg,1101,28,26.0,六
9498,3072,3087,1060,609939,香菇鸡肉粥,0,1.0,15.0,2016-08-28 21:49:00,0,caipu/602005.jpg,1011,28,15.0,六
9499,3073,5687,1275,610014,金玉良缘,0,1.0,30.0,2016-08-28 21:49:00,0,caipu/302003.jpg,1101,28,30.0,六
9500,3074,3083,1060,609956,孜然羊排,0,1.0,88.0,2016-08-28 21:49:00,0,caipu/202002.jpg,1011,28,88.0,六
9501,3075,3086,1060,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-28 21:49:00,0,caipu/103003.jpg,1011,28,58.0,六
9502,3076,3091,1060,609958,"香辣爆羊肝


",0,1.0,28.0,2016-08-28 21:50:00,0,caipu/202004.jpg,1011,28,28.0,六
9503,3077,5689,1275,610048,拌土豆丝,0,1.0,25.0,2016-08-28 21:50:00,0,caipu/301002.jpg,1101,28,25.0,六
9504,3078,3090,1060,609980,三丝鳝鱼,0,1.0,55.0,2016-08-28 21:50:00,0,caipu/106005.jpg,1011,28,55.0,六
9505,3079,5690,1275,610053,蛋挞,0,6.0,8.0,2016-08-28 21:50:00,0,caipu/501002.jpg,1101,28,48.0,六
9506,3080,3089,1060,609957,"蒙古烤羊腿


",0,1.0,48.0,2016-08-28 21:50:00,0,caipu/202003.jpg,1011,28,48.0,六
9507,3081,5692,1275,609938,小米南瓜粥,0,1.0,13.0,2016-08-28 21:50:00,0,caipu/602004.jpg,1101,28,13.0,六
9508,3082,5691,1275,610007,桂圆肉红豆八宝饭,0,1.0,39.0,2016-08-28 21:50:00,0,caipu/601001.jpg,1101,28,39.0,六
9509,3083,3088,1060,609938,小米南瓜粥,0,1.0,13.0,2016-08-28 21:50:00,0,caipu/602004.jpg,1011,28,13.0,六
9510,3084,3093,1060,609954,凉拌蒜蓉西兰花,0,1.0,29.0,2016-08-28 21:51:00,0,caipu/304001.jpg,1011,28,29.0,六
9511,3085,5693,1275,609998,清爽拌凉面,0,1.0,15.0,2016-08-28 21:51:00,0,caipu/603002.jpg,1101,28,15.0,六
9512,3086,3092,1060,610043,肉丁茄子,0,1.0,39.0,2016-08-28 21:51:00,0,caipu/305002.jpg,1011,28,39.0,六
9513,3087,4787,592,609955,红酒炖羊肉,0,1.0,108.0,2016-08-28 21:58:00,0,caipu/202001.jpg,1027,28,108.0,六
9514,3088,4786,592,609970,麻辣小龙虾,0,1.0,99.0,2016-08-28 21:58:00,0,caipu/101006.jpg,1027,28,99.0,六
9515,3089,3766,1120,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-28 21:59:00,0,caipu/103003.jpg,1121,28,58.0,六
9516,3090,3765,1120,609966,芝士烩波士顿龙虾,0,1.0,175.0,2016-08-28 21:59:00,0,caipu/101001.jpg,1121,28,175.0,六
9517,3091,6227,1316,609940,清蒸蝶鱼,0,1.0,56.0,2016-08-28 21:59:00,0,caipu/103001.jpg,1149,28,56.0,六
9518,3092,4789,592,609957,"蒙古烤羊腿


",0,1.0,48.0,2016-08-28 22:00:00,0,caipu/202003.jpg,1027,28,48.0,六
9519,3093,4788,592,609967,香酥两吃大虾,0,1.0,89.0,2016-08-28 22:00:00,0,caipu/101002.jpg,1027,28,89.0,六
9520,3094,6228,1316,609978,爆炒鳝碌,0,1.0,55.0,2016-08-28 22:01:00,0,caipu/106003.jpg,1149,28,55.0,六
9521,3095,4790,592,609956,孜然羊排,0,1.0,88.0,2016-08-28 22:01:00,0,caipu/202002.jpg,1027,28,88.0,六
9522,3096,4791,592,609981,桂圆枸杞鸽子汤,0,1.0,48.0,2016-08-28 22:02:00,0,caipu/205001.jpg,1027,28,48.0,六
9523,3097,6233,1316,610025,番茄蛋汤,0,1.0,25.0,2016-08-28 22:02:00,0,caipu/204008.jpg,1149,28,25.0,六
9524,3098,6230,1316,609992,"番茄炖牛腩


",0,1.0,35.0,2016-08-28 22:02:00,0,caipu/201002.jpg,1149,28,35.0,六
9525,3099,4793,592,609953,凉拌菠菜,0,1.0,27.0,2016-08-28 22:03:00,0,caipu/303004.jpg,1027,28,27.0,六
9526,3100,3767,1120,610024,"红酒土豆烧鸭腿


",0,1.0,48.0,2016-08-28 22:03:00,0,caipu/204007.jpg,1121,28,48.0,六
9527,3101,3768,1120,609956,孜然羊排,0,1.0,88.0,2016-08-28 22:04:00,0,caipu/202002.jpg,1121,28,88.0,六
9528,3102,3769,1120,610017,酸辣藕丁,0,1.0,33.0,2016-08-28 22:04:00,0,caipu/302006.jpg,1121,28,33.0,六
9529,3103,3770,1120,610016,五彩藕苗,0,1.0,35.0,2016-08-28 22:04:00,0,caipu/302005.jpg,1121,28,35.0,六
9530,3104,4794,592,609983,干锅田鸡,0,1.0,88.0,2016-08-28 22:06:00,0,caipu/205003.jpg,1027,28,88.0,六
9531,3105,3771,1120,610028,培根花菜,0,1.0,35.0,2016-08-28 22:06:00,0,caipu/304002.jpg,1121,28,35.0,六
9532,3106,4796,592,610029,黄花菜炒木耳,0,1.0,35.0,2016-08-28 22:06:00,0,caipu/304003.jpg,1027,28,35.0,六
9533,3107,3772,1120,610027,清炒菊花菜,0,1.0,30.0,2016-08-28 22:07:00,0,caipu/304001.jpg,1121,28,30.0,六
9534,3108,3774,1120,609946,谷稻小庄 ,0,1.0,38.0,2016-08-28 22:07:00,0,caipu/404002.jpg,1121,28,38.0,六
9535,3109,3773,1120,610036,路易拉菲红酒干红,0,1.0,158.0,2016-08-28 22:07:00,0,caipu/402005.jpg,1121,28,158.0,六
9536,3110,4798,592,610036,路易拉菲红酒干红,0,1.0,158.0,2016-08-28 22:07:00,0,caipu/402005.jpg,1027,28,158.0,六
9537,3111,3775,1120,610052,黄油曲奇饼干,0,1.0,16.0,2016-08-28 22:08:00,0,caipu/501001.jpg,1121,28,16.0,六
9538,3112,3776,1120,609973,紫薯面包卷,0,1.0,20.0,2016-08-28 22:08:00,0,caipu/502003.jpg,1121,28,20.0,六
9539,3113,3777,1120,610008,五色糯米饭(七色),0,1.0,35.0,2016-08-28 22:09:00,0,caipu/601002.jpg,1121,28,35.0,六
9540,3114,6234,1316,609984,重庆特色油烧兔,0,1.0,69.0,2016-08-28 22:09:00,0,caipu/205004.jpg,1149,28,69.0,六
9541,3115,6235,1316,610069,50度古井贡酒,0,1.0,90.0,2016-08-28 22:09:00,0,caipu/401002.jpg,1149,28,90.0,六
9542,3116,3778,1120,610010,白饭/小碗,0,4.0,1.0,2016-08-28 22:09:00,0,caipu/601004.jpg,1121,28,4.0,六
9543,3117,6236,1316,610049,爆炒双丝,0,1.0,35.0,2016-08-28 22:10:00,0,caipu/301003.jpg,1149,28,35.0,六
9544,3118,4800,592,610040,海带结豆腐汤,0,1.0,30.0,2016-08-28 22:10:00,0,caipu/105004.jpg,1027,28,30.0,六
9545,3119,6237,1316,610014,金玉良缘,0,1.0,30.0,2016-08-28 22:10:00,0,caipu/302003.jpg,1149,28,30.0,六
9546,3120,6238,1316,610008,五色糯米饭(七色),0,1.0,35.0,2016-08-28 22:10:00,0,caipu/601002.jpg,1149,28,35.0,六
9547,3121,4802,592,609993,百里香奶油烤红酒牛肉,0,1.0,178.0,2016-08-28 22:11:00,0,caipu/111.jpg,1027,28,178.0,六
9548,3122,3779,1120,609998,清爽拌凉面,0,1.0,15.0,2016-08-28 22:11:00,0,caipu/603002.jpg,1121,28,15.0,六
9549,3123,3780,1120,609930,豌豆薯仔猪骨汤,0,1.0,39.0,2016-08-28 22:12:00,0,caipu/203001.jpg,1121,28,39.0,六
9550,3124,931,176,609966,芝士烩波士顿龙虾,0,1.0,175.0,2016-08-29 11:11:00,0,caipu/101001.jpg,1017,29,175.0,七
9551,3125,932,176,609961,姜葱炒花蟹,0,1.0,45.0,2016-08-29 11:13:00,0,caipu/102001.jpg,1017,29,45.0,七
9552,3126,934,176,609943,剁椒鱼头,0,1.0,55.0,2016-08-29 11:15:00,0,caipu/103004.jpg,1017,29,55.0,七
9553,3127,953,180,610039,培根紫菜卷,0,1.0,30.0,2016-08-29 11:16:00,0,caipu/105003.jpg,1023,29,30.0,七
9554,3128,950,180,609970,麻辣小龙虾,0,1.0,99.0,2016-08-29 11:16:00,0,caipu/101006.jpg,1023,29,99.0,七
9555,3129,935,176,610066,辣炒田螺,0,1.0,35.0,2016-08-29 11:17:00,0,caipu/104005.jpg,1017,29,35.0,七
9556,3130,960,180,610024,"红酒土豆烧鸭腿
",0,1.0,48.0,2016-08-29 11:17:00,0,caipu/204007.jpg,1023,29,48.0,七
9557,3131,955,180,609980,三丝鳝鱼,0,1.0,55.0,2016-08-29 11:17:00,0,caipu/106005.jpg,1023,29,55.0,七
9558,3132,962,180,610021,爆炒鸡翅,0,1.0,56.0,2016-08-29 11:18:00,0,caipu/204004.jpg,1023,29,56.0,七
9559,3133,964,180,609960,白胡椒胡萝卜羊肉汤,0,1.0,35.0,2016-08-29 11:18:00,0,caipu/202006.jpg,1023,29,35.0,七
9560,3134,965,180,609956,孜然羊排,0,1.0,88.0,2016-08-29 11:19:00,0,caipu/202002.jpg,1023,29,88.0,七
9561,3135,966,180,609989,青岛啤酒罐装,0,1.0,7.0,2016-08-29 11:19:00,0,caipu/403004.jpg,1023,29,7.0,七
9562,3136,938,176,610054,不加一滴油的酸奶蛋糕,0,1.0,7.0,2016-08-29 11:20:00,0,caipu/501003.jpg,1017,29,7.0,七
9563,3137,936,176,610044,木须豌豆,0,1.0,32.0,2016-08-29 11:20:00,0,caipu/305003.jpg,1017,29,32.0,七
9564,3138,967,180,609986,哈尔滨啤酒罐装,0,4.0,7.0,2016-08-29 11:20:00,0,caipu/403001.jpg,1023,29,28.0,七
9565,3139,968,180,609975,一品香酥藕,0,1.0,10.0,2016-08-29 11:21:00,0,caipu/502005.jpg,1023,29,10.0,七
9566,3140,970,180,610055,葡萄奶酥(超酥香的饼干),0,1.0,9.0,2016-08-29 11:21:00,0,caipu/501004.jpg,1023,29,9.0,七
9567,3141,939,176,610000,酸辣汤面,0,1.0,16.0,2016-08-29 11:29:00,0,caipu/603004.jpg,1017,29,16.0,七
9568,3142,2138,332,609992,"番茄炖牛腩
",0,1.0,35.0,2016-08-29 11:51:00,0,caipu/201002.jpg,1029,29,35.0,七
9569,3143,2140,332,609994,"独家薄荷鲜虾牛肉卷
",0,1.0,45.0,2016-08-29 11:52:00,0,caipu/201004.jpg,1029,29,45.0,七
9570,3144,2142,332,609934,芹菜炒腰花,0,1.0,18.0,2016-08-29 11:53:00,0,caipu/203005.jpg,1029,29,18.0,七
9571,3145,2143,332,609954,凉拌蒜蓉西兰花,0,1.0,29.0,2016-08-29 11:53:00,0,caipu/304001.jpg,1029,29,29.0,七
9572,3146,2144,332,610030,番茄有机花菜,0,1.0,32.0,2016-08-29 11:54:00,0,caipu/304004.jpg,1029,29,32.0,七
9573,3147,2145,332,609946,谷稻小庄 ,0,1.0,38.0,2016-08-29 11:56:00,0,caipu/404002.jpg,1029,29,38.0,七
9574,3148,2149,332,610010,白饭/小碗,0,4.0,1.0,2016-08-29 11:58:00,0,caipu/601004.jpg,1029,29,4.0,七
9575,3149,958,179,610025,番茄蛋汤,0,1.0,25.0,2016-08-29 12:15:00,0,caipu/204008.jpg,992,29,25.0,七
9576,3150,971,179,609953,凉拌菠菜,0,1.0,27.0,2016-08-29 12:16:00,0,caipu/303004.jpg,992,29,27.0,七
9577,3151,990,179,610011,白饭/大碗,0,4.0,10.0,2016-08-29 12:18:00,0,caipu/601005.jpg,992,29,40.0,七
9578,3152,994,179,610053,蛋挞,0,1.0,8.0,2016-08-29 12:18:00,0,caipu/501002.jpg,992,29,8.0,七
9579,3153,1037,179,609941,清蒸海鱼,0,1.0,78.0,2016-08-29 12:20:00,0,caipu/103002.jpg,992,29,78.0,七
9580,3154,1038,179,609984,重庆特色油烧兔,0,1.0,69.0,2016-08-29 12:22:00,0,caipu/205004.jpg,992,29,69.0,七
9581,3155,1437,236,610065,辣炒花蛤,0,1.0,35.0,2016-08-29 12:30:00,0,caipu/104004.jpg,1001,29,35.0,七
9582,3156,1443,236,609997,打卤面,0,1.0,26.0,2016-08-29 12:31:00,0,caipu/603001.jpg,1001,29,26.0,七
9583,3157,1440,236,610017,酸辣藕丁,0,1.0,33.0,2016-08-29 12:31:00,0,caipu/302006.jpg,1001,29,33.0,七
9584,3158,1444,236,609939,香菇鸡肉粥,0,1.0,15.0,2016-08-29 12:34:00,0,caipu/602005.jpg,1001,29,15.0,七
9585,3159,2053,322,609967,香酥两吃大虾,0,1.0,89.0,2016-08-29 12:51:00,0,caipu/101002.jpg,993,29,89.0,七
9586,3160,2062,322,609982,"五香酱驴肉
",0,1.0,52.0,2016-08-29 12:52:00,0,caipu/205002.jpg,993,29,52.0,七
9587,3161,2063,322,609983,干锅田鸡,0,1.0,88.0,2016-08-29 12:52:00,0,caipu/205003.jpg,993,29,88.0,七
9588,3162,2058,322,610067,冰镇花螺,0,1.0,35.0,2016-08-29 12:52:00,0,caipu/104006.jpg,993,29,35.0,七
9589,3163,2067,322,610021,爆炒鸡翅,0,1.0,56.0,2016-08-29 12:52:00,0,caipu/204004.jpg,993,29,56.0,七
9590,3164,2056,322,609941,清蒸海鱼,0,1.0,78.0,2016-08-29 12:52:00,0,caipu/103002.jpg,993,29,78.0,七
9591,3165,2070,322,610031,糖醋蕃茄溜青花,0,1.0,33.0,2016-08-29 12:53:00,0,caipu/304005.jpg,993,29,33.0,七
9592,3166,2072,322,610044,木须豌豆,0,1.0,32.0,2016-08-29 12:55:00,0,caipu/305003.jpg,993,29,32.0,七
9593,3167,2074,322,610045,冬瓜炒苦瓜,0,1.0,29.0,2016-08-29 12:56:00,0,caipu/305004.jpg,993,29,29.0,七
9594,3168,2078,322,609954,凉拌蒜蓉西兰花,0,1.0,29.0,2016-08-29 12:56:00,0,caipu/304001.jpg,993,29,29.0,七
9595,3169,2077,322,610029,黄花菜炒木耳,0,1.0,35.0,2016-08-29 12:56:00,0,caipu/304003.jpg,993,29,35.0,七
9596,3170,2079,322,610046,青炒扁豆,0,1.0,28.0,2016-08-29 12:57:00,0,caipu/305005.jpg,993,29,28.0,七
9597,3171,2082,322,609990,特醇嘉士伯啤酒罐装,0,4.0,6.0,2016-08-29 12:58:00,0,caipu/403005.jpg,993,29,24.0,七
9598,3172,2121,322,610069,50度古井贡酒,0,1.0,90.0,2016-08-29 12:58:00,0,caipu/401002.jpg,993,29,90.0,七
9599,3173,2129,322,610011,白饭/大碗,0,2.0,10.0,2016-08-29 13:00:00,0,caipu/601005.jpg,993,29,20.0,七
9600,3174,5919,696,610011,白饭/大碗,0,1.0,10.0,2016-08-29 17:04:00,0,caipu/601005.jpg,1097,29,10.0,七
9601,3175,5918,696,609946,谷稻小庄 ,0,1.0,38.0,2016-08-29 17:04:00,0,caipu/404002.jpg,1097,29,38.0,七
9602,3176,5920,696,609957,"蒙古烤羊腿


",0,1.0,48.0,2016-08-29 17:04:00,0,caipu/202003.jpg,1097,29,48.0,七
9603,3177,5917,696,609967,香酥两吃大虾,0,1.0,89.0,2016-08-29 17:04:00,0,caipu/101002.jpg,1097,29,89.0,七
9604,3178,5921,696,610028,培根花菜,0,1.0,35.0,2016-08-29 17:05:00,0,caipu/304002.jpg,1097,29,35.0,七
9605,3179,5922,696,610022,杭椒鸡珍,0,1.0,58.0,2016-08-29 17:07:00,0,caipu/204005.jpg,1097,29,58.0,七
9606,3180,5923,696,610036,路易拉菲红酒干红,0,1.0,158.0,2016-08-29 17:07:00,0,caipu/402005.jpg,1097,29,158.0,七
9607,3181,5925,696,609960,白胡椒胡萝卜羊肉汤,0,1.0,35.0,2016-08-29 17:08:00,0,caipu/202006.jpg,1097,29,35.0,七
9608,3182,5924,696,609953,凉拌菠菜,0,1.0,27.0,2016-08-29 17:08:00,0,caipu/303004.jpg,1097,29,27.0,七
9609,3183,5929,696,610038,芝麻烤紫菜,0,1.0,25.0,2016-08-29 17:09:00,0,caipu/105002.jpg,1097,29,25.0,七
9610,3184,5928,696,610018,"照烧鸡腿


",0,1.0,16.0,2016-08-29 17:09:00,0,caipu/204001.jpg,1097,29,16.0,七
9611,3185,5927,696,610017,酸辣藕丁,0,1.0,33.0,2016-08-29 17:09:00,0,caipu/302006.jpg,1097,29,33.0,七
9612,3186,5926,696,609956,孜然羊排,0,1.0,88.0,2016-08-29 17:09:00,0,caipu/202002.jpg,1097,29,88.0,七
9613,3187,5930,696,610053,蛋挞,0,1.0,8.0,2016-08-29 17:10:00,0,caipu/501002.jpg,1097,29,8.0,七
9614,3188,5932,696,609950,大蒜苋菜,0,1.0,30.0,2016-08-29 17:10:00,0,caipu/303001.jpg,1097,29,30.0,七
9615,3189,5933,696,609955,红酒炖羊肉,0,1.0,108.0,2016-08-29 17:10:00,0,caipu/202001.jpg,1097,29,108.0,七
9616,3190,6738,775,610039,培根紫菜卷,0,1.0,30.0,2016-08-29 17:46:00,0,caipu/105003.jpg,1087,29,30.0,七
9617,3191,6741,775,610043,肉丁茄子,0,1.0,39.0,2016-08-29 17:51:00,0,caipu/305002.jpg,1087,29,39.0,七
9618,3192,6749,775,609983,干锅田鸡,0,1.0,88.0,2016-08-29 17:52:00,0,caipu/205003.jpg,1087,29,88.0,七
9619,3193,6753,775,610010,白饭/小碗,0,2.0,1.0,2016-08-29 18:00:00,0,caipu/601004.jpg,1087,29,2.0,七
9620,3194,6758,775,609947, 北冰洋汽水 ,0,1.0,5.0,2016-08-29 18:02:00,0,caipu/404003.jpg,1087,29,5.0,七
9621,3195,4579,576,609969,香辣腐乳炒虾,0,1.0,56.0,2016-08-29 18:36:00,0,caipu/101004.jpg,1103,29,56.0,七
9622,3196,4582,576,609968,油焖麻辣虾,0,1.0,65.0,2016-08-29 18:38:00,0,caipu/101003.jpg,1103,29,65.0,七
9623,3197,4589,576,610066,辣炒田螺,0,1.0,35.0,2016-08-29 18:38:00,0,caipu/104005.jpg,1103,29,35.0,七
9624,3198,4602,576,609944,水煮鱼,0,1.0,65.0,2016-08-29 18:39:00,0,caipu/103005.jpg,1103,29,65.0,七
9625,3199,4598,576,610039,培根紫菜卷,0,1.0,30.0,2016-08-29 18:39:00,0,caipu/105003.jpg,1103,29,30.0,七
9626,3200,4606,576,610022,杭椒鸡珍,0,1.0,58.0,2016-08-29 18:40:00,0,caipu/204005.jpg,1103,29,58.0,七
9627,3201,4608,576,610024,"红酒土豆烧鸭腿


",0,1.0,48.0,2016-08-29 18:41:00,0,caipu/204007.jpg,1103,29,48.0,七
9628,3202,4611,576,609983,干锅田鸡,0,1.0,88.0,2016-08-29 18:41:00,0,caipu/205003.jpg,1103,29,88.0,七
9629,3203,4612,576,610031,糖醋蕃茄溜青花,0,1.0,33.0,2016-08-29 18:41:00,0,caipu/304005.jpg,1103,29,33.0,七
9630,3204,4621,576,609952,美妙绝伦之白莲花,0,1.0,29.0,2016-08-29 18:43:00,0,caipu/303003.jpg,1103,29,29.0,七
9631,3205,4618,576,610042,五彩豆,0,1.0,29.0,2016-08-29 18:43:00,0,caipu/305001.jpg,1103,29,29.0,七
9632,3206,4615,576,610046,青炒扁豆,0,1.0,28.0,2016-08-29 18:43:00,0,caipu/305005.jpg,1103,29,28.0,七
9633,3207,4625,576,609932,爆炒猪肝,0,1.0,68.0,2016-08-29 18:44:00,0,caipu/203003.jpg,1103,29,68.0,七
9634,3208,4632,576,609996,牛尾汤,0,1.0,40.0,2016-08-29 18:45:00,0,caipu/201006.jpg,1103,29,40.0,七
9635,3209,4629,576,609931,焖猪手,0,1.0,58.0,2016-08-29 18:45:00,0,caipu/203002.jpg,1103,29,58.0,七
9636,3210,4633,576,609981,桂圆枸杞鸽子汤,0,1.0,48.0,2016-08-29 18:45:00,0,caipu/205001.jpg,1103,29,48.0,七
9637,3211,4635,576,610051,凉拌萝卜丝,0,1.0,20.0,2016-08-29 18:46:00,0,caipu/301005.jpg,1103,29,20.0,七
9638,3212,4642,576,610019,白斩鸡,0,1.0,88.0,2016-08-29 18:46:00,0,caipu/204002.jpg,1103,29,88.0,七
9639,3213,4637,576,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-29 18:46:00,0,caipu/103003.jpg,1103,29,58.0,七
9640,3214,4640,576,610036,路易拉菲红酒干红,0,1.0,158.0,2016-08-29 18:46:00,0,caipu/402005.jpg,1103,29,158.0,七
9641,3215,4643,576,609992,"番茄炖牛腩


",0,1.0,35.0,2016-08-29 18:47:00,0,caipu/201002.jpg,1103,29,35.0,七
9642,3216,4645,576,610038,芝麻烤紫菜,0,1.0,25.0,2016-08-29 18:49:00,0,caipu/105002.jpg,1103,29,25.0,七
9643,3217,6178,722,609970,麻辣小龙虾,0,1.0,99.0,2016-08-29 18:59:00,0,caipu/101006.jpg,1076,29,99.0,七
9644,3218,6179,722,609944,水煮鱼,0,1.0,65.0,2016-08-29 19:01:00,0,caipu/103005.jpg,1076,29,65.0,七
9645,3219,6181,722,609949,意文柠檬汁 ,0,1.0,13.0,2016-08-29 19:06:00,0,caipu/404005.jpg,1076,29,13.0,七
9646,3220,5475,657,609970,麻辣小龙虾,0,1.0,99.0,2016-08-29 19:08:00,0,caipu/101006.jpg,1107,29,99.0,七
9647,3221,5478,657,609933,自制猪肉脯,0,1.0,48.0,2016-08-29 19:09:00,0,caipu/203004.jpg,1107,29,48.0,七
9648,3222,6184,722,609999,鱼香肉丝拌面,0,1.0,18.0,2016-08-29 19:09:00,0,caipu/603003.jpg,1076,29,18.0,七
9649,3223,5476,657,609931,焖猪手,0,1.0,58.0,2016-08-29 19:09:00,0,caipu/203002.jpg,1107,29,58.0,七
9650,3224,5479,657,609932,爆炒猪肝,0,1.0,68.0,2016-08-29 19:10:00,0,caipu/203003.jpg,1107,29,68.0,七
9651,3225,5480,657,609934,芹菜炒腰花,0,1.0,18.0,2016-08-29 19:11:00,0,caipu/203005.jpg,1107,29,18.0,七
9652,3226,5481,657,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-29 19:12:00,0,caipu/103003.jpg,1107,29,58.0,七
9653,3227,6185,722,610004,南瓜芝士包,0,1.0,10.0,2016-08-29 19:12:00,0,caipu/503003.jpg,1076,29,10.0,七
9654,3228,4740,588,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-29 19:13:00,0,caipu/103003.jpg,1092,29,58.0,七
9655,3229,4736,588,609967,香酥两吃大虾,0,1.0,89.0,2016-08-29 19:13:00,0,caipu/101002.jpg,1092,29,89.0,七
9656,3230,5482,657,609960,白胡椒胡萝卜羊肉汤,0,1.0,35.0,2016-08-29 19:16:00,0,caipu/202006.jpg,1107,29,35.0,七
9657,3231,5485,657,609983,干锅田鸡,0,1.0,88.0,2016-08-29 19:17:00,0,caipu/205003.jpg,1107,29,88.0,七
9658,3232,5486,657,610011,白饭/大碗,0,1.0,10.0,2016-08-29 19:18:00,0,caipu/601005.jpg,1107,29,10.0,七
9659,3233,5491,657,609991,"香烤牛排


",0,1.0,55.0,2016-08-29 19:19:00,0,caipu/201001.jpg,1107,29,55.0,七
9660,3234,5488,657,609946,谷稻小庄 ,0,1.0,38.0,2016-08-29 19:19:00,0,caipu/404002.jpg,1107,29,38.0,七
9661,3235,5490,657,609953,凉拌菠菜,0,1.0,27.0,2016-08-29 19:19:00,0,caipu/303004.jpg,1107,29,27.0,七
9662,3236,5498,657,610033,"张裕葡萄酒张裕赤霞珠干红


",0,1.0,32.0,2016-08-29 19:20:00,0,caipu/402002.jpg,1107,29,32.0,七
9663,3237,5497,657,609974,南瓜枸杞小饼干,0,1.0,19.0,2016-08-29 19:20:00,0,caipu/502004.jpg,1107,29,19.0,七
9664,3238,5499,657,609944,水煮鱼,0,1.0,65.0,2016-08-29 19:21:00,0,caipu/103005.jpg,1107,29,65.0,七
9665,3239,4742,588,609953,凉拌菠菜,0,1.0,27.0,2016-08-29 19:24:00,0,caipu/303004.jpg,1092,29,27.0,七
9666,3240,4744,588,609951,炝炒大白菜,0,1.0,29.0,2016-08-29 19:25:00,0,caipu/303002.jpg,1092,29,29.0,七
9667,3241,6395,740,609966,芝士烩波士顿龙虾,0,1.0,175.0,2016-08-29 20:43:00,0,caipu/101001.jpg,1090,29,175.0,七
9668,3242,6396,740,609991,"香烤牛排


",0,1.0,55.0,2016-08-29 20:43:00,0,caipu/201001.jpg,1090,29,55.0,七
9669,3243,6397,740,610068,38度剑南春 ,0,1.0,80.0,2016-08-29 20:43:00,0,caipu/401001.jpg,1090,29,80.0,七
9670,3244,6398,740,609962,倒立蒸梭子蟹,0,1.0,169.0,2016-08-29 20:44:00,0,caipu/102002.jpg,1090,29,169.0,七
9671,3245,6399,740,610016,五彩藕苗,0,1.0,35.0,2016-08-29 20:46:00,0,caipu/302005.jpg,1090,29,35.0,七
9672,3246,6400,740,609997,打卤面,0,1.0,26.0,2016-08-29 20:48:00,0,caipu/603001.jpg,1090,29,26.0,七
9673,3247,6403,740,610009,黑米恋上葡萄,0,1.0,33.0,2016-08-29 20:49:00,0,caipu/601003.jpg,1090,29,33.0,七
9674,3248,6402,740,609938,小米南瓜粥,0,1.0,13.0,2016-08-29 20:49:00,0,caipu/602004.jpg,1090,29,13.0,七
9675,3249,6401,740,610061,牛肉鸡蛋肠粉,0,1.0,20.0,2016-08-29 20:49:00,0,caipu/604005.jpg,1090,29,20.0,七
9676,3250,6404,740,609973,紫薯面包卷,0,1.0,20.0,2016-08-29 20:52:00,0,caipu/502003.jpg,1090,29,20.0,七
9677,3251,6405,740,610013,番茄炖秋葵,0,1.0,35.0,2016-08-29 20:52:00,0,caipu/302002.jpg,1090,29,35.0,七
9678,3252,6406,740,609955,红酒炖羊肉,0,1.0,108.0,2016-08-29 20:53:00,0,caipu/202001.jpg,1090,29,108.0,七
9679,3253,6407,740,610019,白斩鸡,0,1.0,88.0,2016-08-29 20:55:00,0,caipu/204002.jpg,1090,29,88.0,七
9680,3254,6408,740,609982,"五香酱驴肉


",0,1.0,52.0,2016-08-29 20:57:00,0,caipu/205002.jpg,1090,29,52.0,七
9681,3255,2884,1043,609954,凉拌蒜蓉西兰花,0,1.0,29.0,2016-08-29 21:05:00,0,caipu/304001.jpg,1550,29,29.0,七
9682,3256,2889,1043,610053,蛋挞,0,2.0,8.0,2016-08-29 21:06:00,0,caipu/501002.jpg,1550,29,16.0,七
